id,text,tags,created_at,modified_at,location,stream_ids,stream_names
000000000000000026628997,"Used #Mac mini - Intel | PowerMax
http://www.powermax.com/parts/code/PM_CU_MM_IN",Mac,2011-06-13 00:24:28.164000,2011-06-13 00:24:28.164000,,00000000000000000065c3f4,My Ideas
000000000000000028928195,"http://megastep.org/makeself/

 #linux #installer #makeself","installer, makeself, linux",2011-08-17 21:40:47.092000,2011-08-17 21:40:47.092000,,00000000000000000065c3f4,My Ideas
000000000000000028928301,"http://www.ehow.com/how_5962897_create-bin-file-ubuntu.html

 #linux #installer ","installer, linux",2011-08-17 21:44:42.727000,2011-08-17 21:44:42.727000,,00000000000000000065c3f4,My Ideas
000000000000000026527912,"http://www.google.com/search?hl=en&client=ms-android-google&source=android-launcher-search&action=devloc&q=divorce+lawyer+n+fairfield+ca#q=divorce+lawyer+n+fairfield+ca&hl=en&client=ms-android-google&prmd=ivnscm&source=univ&tbm=plcs&tbo=u&ei=WzrxTbTVHIG2sAON2Ly2Dg&sa=X&oi=local_group&ct=more-results&resnum=4&ved=0CIMBELUDMAM&bav=on.2,or.r_gc.r_pw.&fp=6cdc0d042941b2bc&biw=1280&bih=800

 #divorce-lawyer #divorce #lawyer






Coyle John M Law Offices of
Fairfield, CA 94533. OFFICE: (707) 422-7300. FAX: (707) 422-2637. We are conveniently located less than one block from the Solano County Superior ...
www.solanolaw.net/

 740 Texas St # 3, Fairfield 
(707) 422-7300 <span style=""white-space: nowrap; "">Place page</span>


Goodman & Herbert
www.solanolaw.com/

 744 Empire St # 103, Fairfield 
(707) 422-8911 <span style=""white-space: nowrap; "">Place page</span>


We the People
maps.google.com

 1371 Oliver Rd # C, Fairfield 
(707) 428-9871 <span style=""white-space: nowrap; "">Place page</span>


Dana's Paralegal Services
maps.google.com

 733 Texas Street, Fairfield 
(707) 422-8033 <span style=""white-space: nowrap; "">Place page</span>


Daniel R Long, Esq
maps.google.com

 827 Missouri Street, Suite 2, Fairfield 
(707) 421-2476 <span style=""white-space: nowrap; "">Place page</span>


Hodson & Mullin Attys At Law
maps.google.com

 723 Texas Street, Fairfield 
(707) 421-7800



Law Offices-Vera Leigh Marcus
maps.google.com

 609 Webster Street, Fairfield 
(707) 747-0713

","divorce, lawyer",2011-06-09 21:27:01.511000,2011-06-21 06:25:38.138000,,00000000000000000065c3f4,My Ideas
000000000000000028928389,"http://www.gridgain.com/?gclid=CMzRkZmn16oCFQJigwodxxli9A

 #java #grid #cloud","java, grid, cloud",2011-08-17 21:48:37.340000,2011-08-17 21:48:37.340000,,00000000000000000065c3f4,My Ideas
000000000000000026925581,"http://doc.wakanda.org/Installing-Wakanda/Installing-Wakanda.100-689089.en.html

#Javascript #Server","Javascript, Server",2011-06-21 19:56:37.119000,2011-06-21 19:56:37.119000,,00000000000000000065c3f4,My Ideas
000000000000000028928502,"http://code.google.com/p/appscale/

 #typhoonae #appscale","appscale, typhoonae",2011-08-17 21:53:25.510000,2011-08-17 21:53:25.510000,,00000000000000000065c3f4,My Ideas
000000000000000026926511,"http://www.gainsaver.com/Catalog/List.aspx?&CCode=1228^Mac%20Mini&cid=105&sid=macmini&medium=105&term=105&version=105&ACode=Intel+Core&ACode=2Ghz+to+2.9Ghz


http://www.macmall.com/n/macNavLinks-317?q=8165030&qt=8165030&skus=

#Mac-Refurb #iMac-Refurb","Mac, iMac",2011-06-21 20:30:00.939000,2011-06-21 20:34:58.286000,,00000000000000000065c3f4,My Ideas
000000000000000028928710,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1#hl=en&cp=41&gs_id=1p&xhr=t&q=high+performance+load+balancer+for+ubuntu&qe=aGlnaCBwZXJmb3JtYW5jZSBsb2FkIGJhbGFuY2VyIGZvciB1YnVudHU&qesig=obRZupn9Ksns9zxraHmXGg&pkc=AFgZ2tkiaVv-2N4zEtHLiwJui_Ls6wPitiydAJqZgXpMVaiJ4LawjWApIntwkza8CpziHYUIRJYoXhe9Q-6muT33Q2g2MkGqIA&pq=high%20performance%20load%20balancer&pf=p&sclient=tablet-gws&client=tablet-android-verizon&tbo=d&site=webhp&source=hp&pbx=1&oq=high+performance+load+balancer+for+ubuntu&aq=f&aqi=&aql=&gs_sm=&gs_upl=&bav=on.2,or.r_gc.r_pw.&fp=7fd7157ec60733fd&ion=1&biw=1280&bih=800

 #loadbalancer #linux","loadbalancer, linux",2011-08-17 21:59:34.106000,2011-08-17 21:59:34.106000,,00000000000000000065c3f4,My Ideas
000000000000000026927643,"http://geeknizer.com/install-android-froyo-on-pc/

#Android-on-PC #Android-on-VMWare #Android-on-VirtualBox",Android,2011-06-21 21:12:28.887000,2011-06-21 21:12:28.887000,,00000000000000000065c3f4,My Ideas
000000000000000028928746,"http://haproxy.1wt.eu/#perf

 #loadbalancer #linux","loadbalancer, linux",2011-08-17 22:01:20.867000,2011-08-17 22:01:20.867000,,00000000000000000065c3f4,My Ideas
000000000000000026955549,"http://www.vpnsp.com/microvpn.html

http://openvpn.net/index.php/open-source/335-why-openvpn.html

https://www.secure-tunnel.com/general_questions/webtunnel_ssh.cfm

http://www.quantumg.net/portforward.php

http://www.vpn-for-free.com/

#VPN #HideMyAss.Com #OpenVPN","VPN, HideMyAss, OpenVPN",2011-06-22 16:47:16.600000,2011-06-22 17:33:38.881000,,00000000000000000065c3f4,My Ideas
000000000000000028928827,"http://www.google.com/search?hl=en&client=tablet-android-verizon&source=android-browser-type&action=devloc&q=install+haproxy+for+ubuntu

 #linux #loadbalancer #haproxy","haproxy, loadbalancer, linux",2011-08-17 22:05:17.531000,2011-08-17 22:05:17.531000,,00000000000000000065c3f4,My Ideas
000000000000000026956777,"http://www.howtogeek.com/51772/how-to-setup-a-vpn-server-using-a-dd-wrt-router/

#DD-WRT #VPN","DD, VPN",2011-06-22 17:34:00.012000,2011-06-22 17:34:00.012000,,00000000000000000065c3f4,My Ideas
000000000000000028931603,"Re: Amazon Cloud Drive API? Posted by: sakurai_youhei Posted on: Apr 24, 2011 6:58 PM in response to: Ethan

Reply

I'm implementing API of Amazon Cloud Drive with Python. I can upload and download files, can also operate folders. I will release full-implemented code until early May.

PyAmazonCloudDrive (pyacd)

test.py http://code.google.com/p/pyamazonclouddrive/source/browse/trunk/test.py

api.py http://code.google.com/p/pyamazonclouddrive/source/browse/trunk/pyacd/api.py

 #python #aws #amazon #pyacd","python, amazon, aws, pyacd",2011-08-17 23:59:41.669000,2011-08-17 23:59:41.669000,,00000000000000000065c3f4,My Ideas
000000000000000026965128,"http://www.google.com/products/catalog?pq=buy+1u+atom+server&hl=en&sugexp=ldymls&authuser=0&cp=12&gs_id=135&xhr=t&q=buy+server+rack&qe=YnV5IHNlcnZlciBy&qesig=ePF1Y-KcyfA5ucs66PJEYQ&pkc=AFgZ2tmPRD3m1n7q0gNKqoFsp0eVY53yLJGGkXozbB_QUJfxHGMnU55rYHtxMPIcNMz0a-t1MqxeczMG9l6-lKU2r6jzgPbc3w&rlz=1C1CHFX_enUS429US429&bav=on.2,or.r_gc.r_pw.&biw=1286&bih=958&um=1&ie=UTF-8&tbm=shop&cid=735913740561042405&sa=X&ei=RXQCTvy7No7GsAOonoGXBA&sqi=2&ved=0CGIQ8wIwAQ

http://www.rackmountspecialists.com

#Rack for low-power in-home server farm",Rack,2011-06-22 23:04:45.650000,2011-06-22 23:04:45.650000,,00000000000000000065c3f4,My Ideas
000000000000000028932160,"ADOBE CS5.5 MASTER COLLECTION KEYGEN UPDATE (WIN/OSX)

READ CAREFULLY : FOR MASTER COLLECTION : WINDOWS : 1. / Install Adobe Master Collection 2. / Use XFORCE keygen to generate your serial 3. / When installation is finished Execute disable_activation.cmd from Win folder(double click on it) (in vista or Win7, run it as admin if you have uac enabled) 4. / Enjoy it 5. / Check WIN / install_color_finesse3_osx.txt to install Color Finesse 3 NB: If you have problem with authentification when you launch the application check your %windir% \ system32 \ drivers \ etc \ hosts file and make sure there is a line like this one : 127.0.0.1 activate.adobe.com

If not add it manually. But it shouldnt be required if you followed our installation procedure. MACOSX : 1. / Install Adobe Master Collection 2. / Use XFORCE keygen to generate your serial on a windows machine 3. / When installation is finished Run Osx /disable_activation_osx as root if you dont know how to do that, open a terminal window then issue sudo -s, a root shell will open then simply do ""sh disable_activation_osx"" w / o the """" or . /disable_activation_osx( make it executable chmod 755 disable_activation_osx you do that from the folder where disable_activation_osx is. (just copy it anywhere on your hdd) 4. / Enjoy it 5. / Check OSX / install_color_finesse3_osx.txt to install Color Finesse 3 NB : if you have problems with authentification when you start application, check the file /etc / hosts and make sure you have a like like this : 127.0.0.1 activate.adobe.com If you dont add it manually. Open a terminal and use your favourite editor you must do that as root example (after opening a terminal window) : sudo pico / etc / hosts then at request put your root password

VT result for the keygen

 #cs55 #adobe #torrent","cs55, adobe, torrent",2011-08-18 00:24:24.457000,2011-08-18 00:24:24.457000,,00000000000000000065c3f4,My Ideas
000000000000000026965609,"http://www.arg0.net/encfs

http://members.ferrara.linux.it/freddy77/encfs.html

#Encrypted-File-System",Encrypted,2011-06-22 23:25:04.537000,2011-06-22 23:26:33.628000,,00000000000000000065c3f4,My Ideas
000000000000000028960896,"#Ubuntu #Home #SVN via #zoneedit

Make a global home-svn.vyperlogix.com

Just make a static ip address for the VM and get over it !","SVN, Home, zoneedit, Ubuntu",2011-08-18 18:33:14.606000,2011-08-18 18:33:14.606000,,00000000000000000065c3f4,My Ideas
000000000000000026992815,"http://www.solarwinds.com/

#Server #Monitor #Network","Server, Network, Monitor",2011-06-23 18:06:55.245000,2011-06-23 18:06:55.245000,,00000000000000000065c3f4,My Ideas
000000000000000028964781,"http://cutycapt.sourceforge.net/

 #imagesave #ruby #imagerender","imagesave, ruby, imagerender",2011-08-18 20:44:32.583000,2011-08-18 20:44:32.583000,,00000000000000000065c3f4,My Ideas
000000000000000026993852,"http://www.micronet.com/products/nas-array.htm?gclid=COy48rLYzKkCFQhUgwodYUhMNQ

#NAS #USB3","NAS, USB3",2011-06-23 18:48:34.042000,2011-06-23 18:48:34.042000,,00000000000000000065c3f4,My Ideas
000000000000000028965229,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1#hl=en&cp=9&gs_id=4&xhr=t&q=python+xenapi&qe=cHl0aG9uIHhl&qesig=cfNosJMeyuPpOc6VKceYbw&pkc=AFgZ2tn3RvpGW08RqAZOuxIQZTi4EsWNrdUp2XaE3XHsGdkOshc8k8PP2ze658Atz_cDSG8uJUzTUUsVSkarVUt75_oig-p_7w&pf=p&sclient=tablet-gws&client=tablet-android-verizon&tbo=d&site=webhp&source=hp&pbx=1&oq=python+xe&aq=0&aqi=g3&aql=&gs_sm=&gs_upl=&bav=on.2,or.r_gc.r_pw.&fp=7fd7157ec60733fd&ion=1&biw=1280&bih=800

 #python #xen #xenapi","python, xen, xenapi",2011-08-18 20:58:25.122000,2011-08-18 20:58:25.122000,,00000000000000000065c3f4,My Ideas
000000000000000027069619,"http://www.dd-wrt.com/wiki/index.php/Universal_Wireless_Repeater

#Universal_Wireless_Repeater",Universal_Wireless_Repeater,2011-06-26 01:44:42.206000,2011-06-26 01:44:42.206000,,00000000000000000065c3f4,My Ideas
000000000000000028965434,"http://stackoverflow.com/questions/2745942/passing-variables-in-python-when-using-from-a-import

 #passing #python #import","python, import, passing",2011-08-18 21:08:17.349000,2011-08-18 21:08:17.349000,,00000000000000000065c3f4,My Ideas
000000000000000027103347,"http://www.lachoseinteractive.net/en/products/processwizard/download/

#Mac OS #Process-Wizard","Process, Mac",2011-06-27 04:04:11.122000,2011-06-27 04:04:11.122000,,00000000000000000065c3f4,My Ideas
000000000000000028965545,"http://stackoverflow.com/questions/142545/python-how-to-make-a-cross-module-variable

 #python #module #scope","python, scope, module",2011-08-18 21:12:10.016000,2011-08-18 21:12:10.016000,,00000000000000000065c3f4,My Ideas
000000000000000025611434,Get your Free Starbucks! Right now!  Giving away a $5 card soon!   - http://deck.ly/~j4svJ and http://bit.ly/k6cjNt. This is for reals.,,2011-05-12 18:45:09.310000,2011-06-27 19:15:21.632000,,00000000000000000065c3f4,My Ideas
000000000000000028965974,"http://labix.org/lunatic-python

 #lua #python","python, lua",2011-08-18 21:27:21.640000,2011-08-18 21:27:21.640000,,00000000000000000065c3f4,My Ideas
000000000000000027132719,"Comparison of #Linux distributions
http://en.m.wikipedia.org/wiki/Comparison_of_Linux_distributions",Linux,2011-06-28 00:15:34.106000,2011-06-28 00:15:34.106000,,00000000000000000065c3f4,My Ideas
000000000000000028966061,"http://rubypython.rubyforge.org/

 #ruby #python","python, ruby",2011-08-18 21:29:48.507000,2011-08-18 21:29:48.507000,,00000000000000000065c3f4,My Ideas
000000000000000027037314,"#Analytics-Portal for #SmithMicro

Watch out for node names and host names in /etc/host name and /etc/hosts

[28/06/2011 13:25:29] David Terry: http://bouyguespoc.analytics.smithmicro.com ","Analytics, SmithMicro",2011-06-25 00:04:28.789000,2011-06-28 20:27:01.555000,,00000000000000000065c3f4,My Ideas
000000000000000028966178,"http://pyssh.sourceforge.net/

 #python #ssh #paramiko","python, ssh, paramiko",2011-08-18 21:34:04.968000,2011-08-18 21:34:42.275000,,00000000000000000065c3f4,My Ideas
000000000000000027031947,"[24/06/2011 13:10:57] #David Terry: http://jupiter.smithmicro.com:8080/view/Analytics%20Jobs/job/Analytics-System_Config-Trunk/ 

[24/06/2011 13:47:25] David Terry: http://10.0.1.173:8080/admin/events 

[24/06/2011 18:25:19] David Terry: http://wiki.smithmicro.net/display/ALYT/Analytics+Logger 

lramos85: fyi http://10.100.162.43:50030/jobtracker.jsp

#SmithMicro.com #smsi ","smsi, SmithMicro, David",2011-06-24 20:23:06.824000,2011-06-28 22:24:24.908000,,00000000000000000065c3f4,My Ideas
000000000000000028966247,"http://code.google.com/p/pipe-rpc/

 #python #ssh #rpc","python, rpc, ssh",2011-08-18 21:36:50.520000,2011-08-18 21:36:50.520000,,00000000000000000065c3f4,My Ideas
000000000000000028966274,"http://wiki.python.org/moin/ParallelProcessing

 #python #parallel #distributed","python, distributed, parallel",2011-08-18 21:38:17.632000,2011-08-18 21:38:17.632000,,00000000000000000065c3f4,My Ideas
000000000000000028966398,"http://stackoverflow.com/questions/3574965/question-about-starting-ssh-tunnel-using-python

 #python #ssh #tunnel","python, tunnel, ssh",2011-08-18 21:44:04.224000,2011-08-18 21:44:04.224000,,00000000000000000065c3f4,My Ideas
000000000000000028966454,"http://snipplr.com/view/48033/

 #python #ssh #paramiko ","python, ssh, paramiko",2011-08-18 21:46:45.333000,2011-08-18 21:46:45.333000,,00000000000000000065c3f4,My Ideas
000000000000000028966721,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1#sclient=tablet-gws&hl=en&client=tablet-android-verizon&tbo=d&site=webhp&source=hp&q=ruby%20cron%20validation&pbx=1&oq=&aq=&aqi=&aql=&gs_sm=&gs_upl=&fp=7fd7157ec60733fd&ion=1&ion=1&bav=on.2,or.r_gc.r_pw.&fp=7fd7157ec60733fd&ion=1&biw=1280&bih=800

 #ruby #cron","cron, ruby",2011-08-18 22:00:12.118000,2011-08-18 22:00:12.118000,,00000000000000000065c3f4,My Ideas
000000000000000028966857,"http://code.activestate.com/recipes/577466-cron-like-triggers/

 #python #cron #crontab","python, cron, crontab",2011-08-18 22:06:45.433000,2011-08-18 22:06:45.433000,,00000000000000000065c3f4,My Ideas
000000000000000028966950,"http://evpnet.com/crontab.html

 #ruby #cron #crontab #javascript","cron, javascript, ruby, crontab",2011-08-18 22:10:27.273000,2011-08-18 22:10:27.273000,,00000000000000000065c3f4,My Ideas
000000000000000028967157,"http://www.novio.be/blog/?p=902

 #flex #as3 #cron #crontab ","as3, flex, cron, crontab",2011-08-18 22:21:00.600000,2011-08-18 22:21:00.600000,,00000000000000000065c3f4,My Ideas
000000000000000028967888,"http://www.secdev.org/projects/scapy/

 #python #spoof #scapy","python, spoof, scapy",2011-08-18 22:51:46.190000,2011-08-18 22:51:46.190000,,00000000000000000065c3f4,My Ideas
000000000000000028968054,"https://help.ubuntu.com/community/SettingUpGPFSHowTo

 #ubuntu #gpfs ","gpfs, ubuntu",2011-08-18 22:58:28.462000,2011-08-18 22:58:28.462000,,00000000000000000065c3f4,My Ideas
000000000000000028968100,"http://blog.newitfarmer.com/platform/linux/850/use-apt-get-on-redhat/

 #aptget #redhat #rhel ","aptget, redhat, rhel",2011-08-18 23:00:18.053000,2011-08-18 23:00:18.053000,,00000000000000000065c3f4,My Ideas
000000000000000028968294,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1#sclient=tablet-gws&hl=en&client=tablet-android-verizon&tbo=d&site=webhp&source=hp&q=highcharts%20pdf%20export&pbx=1&oq=&aq=&aqi=&aql=&gs_sm=&gs_upl=&fp=7fd7157ec60733fd&ion=1&ion=1&bav=on.2,or.r_gc.r_pw.&fp=7fd7157ec60733fd&ion=1&biw=1280&bih=800

 #highcharts #export #pdf","pdf, export, highcharts",2011-08-18 23:08:41.158000,2011-08-18 23:08:41.158000,,00000000000000000065c3f4,My Ideas
000000000000000028968376,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1#sclient=tablet-gws&hl=en&client=tablet-android-verizon&tbo=d&site=webhp&source=hp&q=python+svg+charts&pbx=1&oq=python+svg&aq=2&aqi=g3&aql=&gs_sm=c&gs_upl=0l0l3l1116l0l0l0l0l0l0l0l0ll0l0&bav=on.2,or.r_gc.r_pw.&fp=7fd7157ec60733fd&ion=1&biw=1280&bih=800

 #python #svg #charts","python, svg, charts",2011-08-18 23:11:53.770000,2011-08-18 23:11:53.770000,,00000000000000000065c3f4,My Ideas
000000000000000028968424,"http://www.google.com/webhp?client=tablet-android-verizon&source=android-omnibox-instant&ion=1

 #python #svg #charts #gae #googleappengine ","python, svg, gae, charts, googleappengine",2011-08-18 23:13:55.913000,2011-08-18 23:13:55.913000,,00000000000000000065c3f4,My Ideas
000000000000000028968455,"http://pypi.python.org/pypi/svg.charts

 #python #svg #charts #gae #googleappengine ","python, svg, gae, charts, googleappengine",2011-08-18 23:15:05.632000,2011-08-18 23:15:05.632000,,00000000000000000065c3f4,My Ideas
000000000000000028968554,"http://code.google.com/p/kosmosfs/

 #distributed #hadoop #python #filesystem","python, distributed, hadoop, filesystem",2011-08-18 23:16:48.498000,2011-08-18 23:16:48.498000,,00000000000000000065c3f4,My Ideas
000000000000000029185546,"http://mobile.tutsplus.com/tutorials/android/ndk-tutorial/

 #android #ndk","android, ndk",2011-08-19 19:13:11.491000,2011-08-19 19:13:11.491000,,00000000000000000065c3f4,My Ideas
000000000000000029185547,"http://amix.dk/blog/post/19471

 #python #memcached","python, memcached",2011-08-24 21:41:34.963000,2011-08-24 21:41:34.963000,,00000000000000000065c3f4,My Ideas
000000000000000029185640,"http://www.mongodb.org/pages/viewpage.action?pageId=132874

 #mongodb #optimization","mongodb, optimization",2011-08-24 21:44:22.910000,2011-08-24 21:44:22.910000,,00000000000000000065c3f4,My Ideas
000000000000000029185784,"http://www.peterbe.com/plog/speed-test-between-django_mongokit-and-postgresql_psycopg2

 #mongodb #performance","mongodb, performance",2011-08-24 21:49:31.540000,2011-08-24 21:49:31.540000,,00000000000000000065c3f4,My Ideas
000000000000000029191834,"download solr - Google Search
http://www.google.com/m?hl=en&gl=us&client=ms-android-verizon&source=android-launcher-widget&action=devloc&q=download+solr

 #hadoop #analytics #solr #bigdata","analytics, solr, hadoop, bigdata",2011-08-25 01:37:37.721000,2011-08-25 01:37:37.721000,,00000000000000000065c3f4,My Ideas
000000000000000029191872,"hadoop + solr - Google Search
http://www.google.com/m?gl=us&source=android-launcher-widget&client=ms-android-verizon&hl=en&devlocsession=off&aq=f&oq=&aqi=p1-k0d0t0&fkt=320&fsdt=12952&cqt=&rst=&htf=&his=&maction=&q=hadoop+%2B+solr&flip=0

 #Hadoop #solr #bigdata","solr, Hadoop, bigdata",2011-08-25 01:39:12.491000,2011-08-25 01:39:12.491000,,00000000000000000065c3f4,My Ideas
000000000000000029192176,"mchaput / whoosh / wiki / Home — Bitbucket
https://bitbucket.org/mchaput/whoosh/wiki/Home

 #python #whoosh #search ","python, search, whoosh",2011-08-25 01:49:31.346000,2011-08-25 01:49:31.346000,,00000000000000000065c3f4,My Ideas
000000000000000029192230,"Create Your Own Search Engine with Python
http://www.zackgrossbart.com/hackito/search-engine-python/

 #python #search ","python, search",2011-08-25 01:51:29.277000,2011-08-25 01:51:29.277000,,00000000000000000065c3f4,My Ideas
000000000000000029192305,"Building a Vector Space Search Engine in Python | Joseph Wilk
http://blog.josephwilk.net/projects/building-a-vector-space-search-engine-in-python.html

 #python #search #vector","python, search, vector",2011-08-25 01:53:42.211000,2011-08-25 01:53:42.211000,,00000000000000000065c3f4,My Ideas
000000000000000029192379,"Index of /download/stable
http://www.pytables.org/download/stable/

 #python #Pytables #bigdata #hadoop ","python, bigdata, Pytables, hadoop",2011-08-25 01:56:18.474000,2011-08-25 01:56:18.474000,,00000000000000000065c3f4,My Ideas
000000000000000029192876,"SolPython - Solr Wiki
http://wiki.apache.org/solr/SolPython

 #python #solr #hadoop #bigdata #search ","python, search, solr, hadoop, bigdata",2011-08-25 02:15:06.529000,2011-08-25 02:15:06.529000,,00000000000000000065c3f4,My Ideas
000000000000000029211845,"FuseOverAmazon - s3fs - FUSE-based file system backed by Amazon S3 - Google Project Hosting
http://code.google.com/p/s3fs/wiki/FuseOverAmazon

 #amazon #s3 #fuse #Ubuntu #filesystem ","s3, Ubuntu, amazon, fuse, filesystem",2011-08-25 15:27:07.158000,2011-08-25 15:27:07.158000,,00000000000000000065c3f4,My Ideas
000000000000000029220793,"Cheap SSL Certificates. Buy Trusted SSL Certs from $8.95/y & Save Big
http://www.cheapssls.com/?utm_source=wht&utm_medium=ppc&utm_term=n%2Fa&utm_content=%248.00%2BTrusted%2BSSL%2BCertificates%7CCheapSSLs%2B&utm_campaign=WHT%2BPPC%2B%231

#ssl #certs #cheapssl #verisign","ssl, certs, cheapssl, verisign",2011-08-25 20:34:08.830000,2011-08-25 20:34:08.830000,,00000000000000000065c3f4,My Ideas
52167d160731a34bd1ecda87,"XE9kjq4sw3mKfZaS

https://support.google.com/accounts/answer/1066447?hl=en

https://code.google.com/p/winauth/

All you need is is the GAuth add-on for Chrome and you are good to go.",,2013-08-22 21:05:26,2013-08-22 22:10:48.319000,,00000000000000000065c3f4,My Ideas
000000000000000029353712,"http://www.pixel2pixeldesign.com/15-handy-css3-tools-resources/

#css3 #tools #html5 #html","css3, html, tools, html5",2011-08-29 16:49:58.720000,2011-08-29 16:49:58.720000,,00000000000000000065c3f4,My Ideas
000000000000000029365721,"http://www.landofdaniel.com/blog/2011/07/22/starting-ftp-server-in-os-x-lion/

#mac #ftpserver #ftp #server","ftp, mac, ftpserver, server",2011-08-29 23:41:39.749000,2011-08-29 23:41:39.749000,,00000000000000000065c3f4,My Ideas
4f20c1eb70c80248560155f1,"#HandBrake
http://handbrake.fr/downloads.php

#AVI-to-MP4","handbrake, avi",2012-01-26 03:00:59.577000,2012-01-26 03:00:59.577000,,00000000000000000065c3f4,My Ideas
4f20c37f70c8024868015605,"PythonInMusic - PythonInfo Wiki
http://wiki.python.org/moin/PythonInMusic

#PythonInMusic",pythoninmusic,2012-01-26 03:07:43.822000,2012-01-26 03:07:43.822000,,00000000000000000065c3f4,My Ideas
000000000000000029392837,"http://www.clustrix.com/company/

 #bigdata #mysql #mongodb ","mongodb, bigdata, mysql",2011-08-24 21:54:59.851000,2011-08-24 21:54:59.851000,,00000000000000000065c3f4,My Ideas
000000000000000029392838,"http://asyncode.com/performance

 #python #optimization ","python, optimization",2011-08-24 22:02:27.446000,2011-08-24 22:02:27.446000,,00000000000000000065c3f4,My Ideas
000000000000000029512280,"OWC 1333DDR3S16P 16.0GB (8GBx2) PC3-10600 DDR3... in stock at OWC
http://eshop.macsales.com/item/Other%20World%20Computing/1333DDR3S16P/

#MacMini #16GB #iMac #RAM","RAM, MacMini, 16GB, iMac",2011-09-02 20:42:03.946000,2011-09-02 20:42:03.946000,,00000000000000000065c3f4,My Ideas
52179cbd70c8022e1afeb5f6,"Calxeda

Arm cluster os,  cloud os. 

",,2013-08-23 17:32:44,2013-08-23 17:32:47.481000,"29.9891675, -95.5864747",00000000000000000065c3f4,My Ideas
000000000000000029630982,#Autolytics #Django #Middleware interfaces with #Stackless #Python multi-threaded process that performs real-time aggregations via #Mongodb.,"Stackless, Autolytics, Python, Mongodb, Middleware, Django",2011-09-06 06:32:07.622000,2011-09-06 06:32:07.622000,,00000000000000000065c3f4,My Ideas
000000000000000029691616,"Kpi broken. Cannot add or delete. (Ray owns till fixed then pass off to Fred.)

Heat Maps!!!

Both due for next week.

Spark charts ? More than 3 months? 

Report delete?  Luis.  Limit delete to MyReports.

Data Segment. ?

Filter params?  Not ready!!! 

 #smithmicro  #09-07-2011 #scrum
","smithmicro, 09, scrum",2011-09-07 17:52:43.684000,2011-09-09 17:55:51.679000,,00000000000000000065c3f4,My Ideas
000000000000000029738279,"pyspeech - Python speech recognition and text-to-speech module for Windows - Google Project Hosting
http://code.google.com/p/pyspeech/

 #python #text #speech","python, text, speech",2011-09-08 20:50:41.094000,2011-09-08 20:50:41.094000,,00000000000000000065c3f4,My Ideas
000000000000000029738298,"dragonfly - Python-based speech recognition framework - Google Project Hosting
http://code.google.com/p/dragonfly/

 #python #text #speech ","python, text, speech",2011-09-08 20:51:34.622000,2011-09-08 20:51:34.622000,,00000000000000000065c3f4,My Ideas
000000000000000029738322,"Speech recognition in Windows using Python
http://surguy.net/articles/speechrecognition.xml

 #python #text #speech ","python, text, speech",2011-09-08 20:52:33.930000,2011-09-08 20:52:33.930000,,00000000000000000065c3f4,My Ideas
000000000000000029773510,"Sprint mnd expanded trial.
 400 users.

Sprint 1.0... work for I-Ching

MySQL diff for Fred.

Seed data for Analytics???

Ray is working on the portal, kpi remove, edit.

Luis is working on the portal data.

Get the portal working!!! 

 #smithmicro  #09-09-2011 #scrum
","smithmicro, 09, scrum",2011-09-09 17:56:56.420000,2011-09-09 18:09:06.948000,,00000000000000000065c3f4,My Ideas
